tarih,ilce,bildirimsiz_sum,bildirimli_sum,t_2m:C,effective_cloud_cover:p,global_rad:W,relative_humidity_2m:p,wind_dir_10m:d,wind_speed_10m:ms,prob_precip_1h:p,t_apparent:C,Tatil,tarih1
2023-04-11,izmir-gaziemir,4,2,9.9,31.2,0.0,77.7,7.1,2.0,1.0,9.1,0,04-11
2023-04-12,izmir-gaziemir,1,0,9.8,68.2,0.0,75.6,336.9,2.1,1.0,8.9,0,04-12
2023-04-14,izmir-gaziemir,2,0,10.6,0.0,0.0,81.8,153.6,1.6,1.0,10.6,0,04-14
2023-04-15,izmir-gaziemir,1,1,13.8,50.1,0.0,69.1,153.0,4.7,1.0,13.1,0,04-15
2023-04-16,izmir-gaziemir,0,1,13.9,86.8,0.0,81.8,167.9,2.4,1.0,14.0,0,04-16
2023-04-17,izmir-gaziemir,1,1,13.9,93.9,0.0,90.3,133.8,1.6,1.0,14.5,0,04-17
2023-04-18,izmir-gaziemir,2,0,14.3,49.4,0.0,72.7,176.2,1.4,1.0,14.4,0,04-18
2023-04-19,izmir-gaziemir,1,0,12.6,0.7,0.0,91.4,214.1,0.5,1.0,13.4,0,04-19
2023-04-20,izmir-gaziemir,2,0,10.7,6.2,0.0,93.3,320.2,1.7,1.0,10.9,0,04-20
2023-04-22,izmir-gaziemir,1,0,13.6,50.6,0.0,78.6,354.2,1.4,1.0,13.8,1,04-22
2023-04-24,izmir-gaziemir,1,0,13.6,0.0,0.0,86.0,320.0,1.1,1.0,14.2,0,04-24
2023-04-25,izmir-gaziemir,0,1,13.3,50.0,0.0,73.2,184.7,0.6,1.0,13.7,0,04-25
2023-04-26,izmir-gaziemir,6,0,15.0,21.5,0.0,90.7,155.7,3.2,1.0,15.5,0,04-26
2023-04-27,izmir-gaziemir,5,1,13.4,85.6,0.0,92.0,163.5,1.1,10.1,14.2,0,04-27
2023-04-29,izmir-gaziemir,1,1,9.6,0.8,0.0,66.1,350.6,3.7,1.0,7.7,0,04-29
2023-05-01,izmir-gaziemir,5,0,12.8,2.6,0.0,72.0,328.9,1.8,1.0,12.7,1,05-01
2023-05-02,izmir-gaziemir,8,0,15.7,13.6,0.0,66.4,317.7,0.1,1.0,17.0,0,05-02
2023-05-03,izmir-gaziemir,1,1,16.0,99.8,0.0,75.3,133.9,1.6,1.0,16.2,0,05-03
2023-05-05,izmir-gaziemir,2,0,15.6,100.0,0.0,93.3,347.2,1.3,95.0,16.9,0,05-05
2023-05-06,izmir-gaziemir,1,0,13.0,57.4,0.0,80.4,343.7,3.2,1.0,12.9,0,05-06
2023-05-07,izmir-gaziemir,1,1,13.5,6.5,0.0,68.8,357.5,3.2,1.0,13.0,0,05-07
2023-05-08,izmir-gaziemir,2,0,15.5,0.0,0.0,72.8,350.4,2.4,1.0,15.3,0,05-08
2023-05-09,izmir-gaziemir,3,0,15.5,25.4,0.0,77.4,336.7,1.7,1.0,15.8,0,05-09
2023-05-10,izmir-gaziemir,3,0,15.2,89.3,0.0,69.7,0.0,1.5,1.0,15.2,0,05-10
2023-05-11,izmir-gaziemir,0,1,13.0,15.9,0.0,80.6,347.9,1.7,1.0,13.2,0,05-11
2023-05-13,izmir-gaziemir,2,0,12.9,5.3,0.0,77.3,359.0,2.9,1.0,12.8,0,05-13
2023-05-15,izmir-gaziemir,1,0,16.0,14.6,0.0,76.9,306.3,1.4,1.0,16.5,0,05-15
2023-05-18,izmir-gaziemir,1,0,15.6,12.2,0.0,95.0,348.6,0.6,1.0,17.5,0,05-18
2023-05-19,izmir-gaziemir,2,0,16.2,60.2,0.0,87.4,322.9,1.8,1.0,17.2,1,05-19
2023-05-20,izmir-gaziemir,2,0,16.8,24.0,0.0,63.9,357.7,3.4,1.0,15.8,0,05-20
2023-05-21,izmir-gaziemir,2,0,17.0,38.7,0.0,69.3,347.8,1.8,1.0,16.9,0,05-21
2023-05-22,izmir-gaziemir,1,1,17.6,58.3,0.0,85.6,202.9,0.9,2.5,19.3,0,05-22
2023-05-23,izmir-gaziemir,2,0,16.9,97.8,0.0,96.0,307.6,1.4,16.4,18.8,0,05-23
2023-05-24,izmir-gaziemir,8,1,16.0,44.0,0.0,96.2,154.2,1.1,1.0,17.8,0,05-24
2023-05-25,izmir-gaziemir,2,2,17.2,35.0,0.0,86.7,315.9,1.4,1.0,18.6,0,05-25
2023-05-26,izmir-gaziemir,3,0,17.7,6.5,0.0,81.8,313.8,1.4,1.0,18.9,0,05-26
2023-05-27,izmir-gaziemir,1,0,18.8,0.0,0.0,81.5,96.8,0.5,1.0,21.0,0,05-27
2023-05-28,izmir-gaziemir,1,0,20.0,58.8,0.0,72.8,352.2,2.5,7.3,20.3,0,05-28
2023-05-29,izmir-gaziemir,9,1,16.8,50.7,0.0,94.0,317.9,1.2,1.0,18.6,0,05-29
2023-05-30,izmir-gaziemir,3,2,18.5,50.2,0.0,87.9,67.6,0.7,1.0,20.8,0,05-30
2023-05-31,izmir-gaziemir,4,3,17.1,41.8,0.0,93.2,187.4,0.5,1.0,19.6,0,05-31
2023-06-01,izmir-gaziemir,5,0,17.8,2.0,0.0,89.6,41.8,0.5,1.0,20.3,0,06-01
2023-06-02,izmir-gaziemir,5,0,19.9,2.9,0.0,89.1,344.3,0.5,1.0,23.2,0,06-02
2023-06-03,izmir-gaziemir,1,1,17.4,79.4,0.0,94.5,327.5,1.1,1.0,19.5,0,06-03
2023-06-05,izmir-gaziemir,0,1,18.5,55.7,0.0,76.6,5.3,2.8,1.0,18.8,0,06-05
2023-06-06,izmir-gaziemir,1,3,19.4,0.0,0.0,73.4,356.3,2.0,1.0,19.9,0,06-06
2023-06-07,izmir-gaziemir,2,0,21.0,2.0,0.0,78.8,341.8,1.8,1.0,22.4,0,06-07
2023-06-08,izmir-gaziemir,10,4,20.7,1.0,0.0,82.5,307.9,1.5,1.0,22.5,0,06-08
2023-06-09,izmir-gaziemir,3,0,20.9,62.6,0.0,90.3,67.8,0.9,59.8,23.8,0,06-09
2023-06-10,izmir-gaziemir,1,0,19.7,0.0,0.0,86.9,311.9,1.7,1.0,21.7,0,06-10
2023-06-11,izmir-gaziemir,2,0,21.5,81.6,0.0,76.8,318.0,1.8,1.0,22.6,0,06-11
2023-06-12,izmir-gaziemir,2,0,21.3,39.9,0.0,79.5,314.7,1.2,1.0,23.0,0,06-12
2023-06-13,izmir-gaziemir,1,1,20.9,1.2,0.0,77.6,28.0,1.3,1.0,22.4,0,06-13
2023-06-14,izmir-gaziemir,3,0,19.5,0.8,0.0,89.6,5.1,1.2,1.0,22.0,0,06-14
2023-06-15,izmir-gaziemir,3,2,20.6,0.0,0.0,74.2,343.1,1.6,1.0,21.5,0,06-15
2023-06-16,izmir-gaziemir,5,1,21.1,58.6,0.0,84.0,136.5,1.5,1.0,23.2,0,06-16
2023-06-17,izmir-gaziemir,1,0,22.1,7.9,0.0,78.1,186.6,1.7,1.0,23.6,0,06-17
2023-06-18,izmir-gaziemir,1,0,18.5,89.8,0.0,92.8,235.1,0.3,1.0,21.9,0,06-18
2023-06-19,izmir-gaziemir,2,0,19.0,45.1,0.0,90.9,326.3,3.2,1.0,20.6,0,06-19
2023-06-20,izmir-gaziemir,5,4,21.1,0.0,0.0,86.5,334.6,2.0,1.0,23.1,0,06-20
2023-06-22,izmir-gaziemir,2,0,22.3,0.0,0.0,66.6,340.8,2.8,1.0,22.3,0,06-22
2023-06-23,izmir-gaziemir,1,0,22.4,0.0,0.0,64.9,333.4,2.1,1.0,22.4,0,06-23
2023-06-26,izmir-gaziemir,1,0,23.0,0.0,0.0,70.5,315.7,1.8,1.0,23.8,0,06-26
2023-06-27,izmir-gaziemir,2,0,24.6,0.0,0.0,63.6,1.7,2.1,1.0,24.8,0,06-27
2023-06-30,izmir-gaziemir,4,0,23.8,0.0,0.0,71.4,329.1,1.9,1.0,24.8,1,06-30
2023-07-01,izmir-gaziemir,1,0,22.5,0.0,0.0,52.9,338.9,2.1,1.0,21.4,1,07-01
2023-07-02,izmir-gaziemir,10,1,22.7,0.0,0.0,58.2,316.8,1.4,1.0,22.4,0,07-02
2023-07-03,izmir-gaziemir,5,4,23.5,0.0,0.0,67.9,145.2,2.0,1.0,24.0,0,07-03
2023-07-04,izmir-gaziemir,2,1,25.1,0.0,0.0,60.2,294.3,0.7,1.0,25.6,0,07-04
2023-07-05,izmir-gaziemir,1,1,25.9,3.3,0.0,62.8,315.4,1.9,1.0,26.3,0,07-05
2023-07-06,izmir-gaziemir,2,0,25.6,0.8,0.0,70.5,301.0,1.6,1.0,26.8,0,07-06
2023-07-07,izmir-gaziemir,1,0,26.2,0.0,0.0,68.2,5.6,1.6,1.0,27.2,0,07-07
2023-07-08,izmir-gaziemir,3,0,27.2,0.0,0.0,52.0,347.4,3.1,1.0,26.5,0,07-08
2023-07-09,izmir-gaziemir,1,0,24.6,0.0,0.0,51.9,0.7,3.8,1.0,23.3,0,07-09
2023-07-10,izmir-gaziemir,4,3,23.3,0.0,0.0,39.5,351.4,3.6,1.0,20.6,0,07-10
2023-07-11,izmir-gaziemir,1,0,24.3,0.0,0.0,45.2,337.8,2.1,1.0,22.7,0,07-11
2023-07-12,izmir-gaziemir,5,0,25.2,0.0,0.0,61.6,332.8,2.2,1.0,25.2,0,07-12
2023-07-13,izmir-gaziemir,2,1,25.9,0.0,0.0,60.9,319.2,2.2,1.0,26.0,0,07-13
2023-07-14,izmir-gaziemir,2,0,27.4,0.0,0.0,59.1,315.0,2.5,1.0,27.5,0,07-14
2023-07-15,izmir-gaziemir,1,0,28.9,0.0,0.0,55.3,313.8,2.1,1.0,28.9,1,07-15
2023-07-17,izmir-gaziemir,0,1,26.5,0.0,0.0,43.8,331.0,2.6,1.0,24.9,0,07-17
2023-07-18,izmir-gaziemir,3,1,27.1,0.0,0.0,45.6,334.5,3.2,1.0,25.7,0,07-18
2023-07-19,izmir-gaziemir,1,1,26.8,0.0,0.0,38.1,353.3,3.3,1.0,24.5,0,07-19
2023-07-20,izmir-gaziemir,2,2,28.2,0.0,0.0,39.3,329.7,2.3,1.0,26.4,0,07-20
2023-07-21,izmir-gaziemir,3,1,28.3,0.0,0.0,43.0,314.5,1.9,1.0,27.0,0,07-21
2023-07-22,izmir-gaziemir,2,0,28.7,0.0,0.0,49.2,315.2,1.2,1.0,28.2,0,07-22
2023-07-23,izmir-gaziemir,1,1,28.3,0.0,0.0,52.5,304.4,1.6,1.0,28.0,0,07-23
2023-07-24,izmir-gaziemir,5,0,29.2,0.0,0.0,52.0,333.7,1.3,1.0,29.0,0,07-24
2023-07-25,izmir-gaziemir,2,0,26.2,0.0,0.0,46.9,333.4,2.9,1.0,24.8,0,07-25
2023-07-26,izmir-gaziemir,7,0,26.4,0.0,0.0,59.5,309.5,1.4,1.0,26.6,0,07-26
2023-07-27,izmir-gaziemir,4,0,29.6,3.4,0.0,31.4,157.7,2.1,1.0,27.3,0,07-27
2023-07-28,izmir-gaziemir,2,0,24.9,0.0,0.0,52.7,7.9,3.2,1.0,23.8,0,07-28
2023-07-29,izmir-gaziemir,0,5,23.7,0.0,0.0,67.3,323.5,2.5,1.0,24.0,0,07-29
2023-07-30,izmir-gaziemir,0,7,25.2,0.0,0.0,37.0,326.3,3.7,1.0,22.5,0,07-30
2023-07-31,izmir-gaziemir,4,0,24.9,0.0,0.0,40.6,318.4,2.5,1.0,22.7,0,07-31
2023-08-02,izmir-gaziemir,2,0,25.4,0.0,0.0,63.6,316.1,1.4,1.0,25.9,0,08-02
2023-08-03,izmir-gaziemir,2,3,26.0,0.0,0.0,49.4,302.0,0.9,1.0,25.4,0,08-03
2023-08-05,izmir-gaziemir,3,0,28.1,0.0,0.0,48.6,294.3,1.0,1.0,27.5,0,08-05
2023-08-06,izmir-gaziemir,2,0,25.6,0.0,0.0,63.2,143.1,2.2,1.0,25.8,0,08-06
2023-08-07,izmir-gaziemir,1,1,24.4,0.0,0.0,77.3,144.6,1.4,1.0,26.2,0,08-07
2023-08-09,izmir-gaziemir,1,0,24.4,1.8,0.0,61.3,353.3,4.3,1.0,23.9,0,08-09
2023-08-10,izmir-gaziemir,2,9,23.8,0.3,0.0,64.3,345.3,3.3,1.0,23.7,0,08-10
2023-08-11,izmir-gaziemir,2,0,24.5,4.0,0.0,60.3,1.2,2.6,1.0,24.2,0,08-11
2023-08-12,izmir-gaziemir,5,0,24.0,0.0,0.0,54.6,355.5,3.9,1.0,22.8,0,08-12
2023-08-13,izmir-gaziemir,5,3,26.1,0.0,0.0,53.0,343.8,1.4,1.0,25.6,0,08-13
2023-08-15,izmir-gaziemir,5,0,26.0,0.0,0.0,69.9,302.3,1.1,1.0,27.3,0,08-15
2023-08-16,izmir-gaziemir,7,0,24.2,0.0,0.0,83.0,315.3,2.5,1.0,26.2,0,08-16
2023-08-17,izmir-gaziemir,0,3,25.0,0.0,0.0,82.3,312.1,2.5,1.0,27.0,0,08-17
2023-08-18,izmir-gaziemir,3,3,26.5,0.0,0.0,68.4,302.8,1.4,1.0,27.6,0,08-18
2023-08-20,izmir-gaziemir,3,0,26.7,0.0,0.0,64.0,293.5,1.1,1.0,27.5,0,08-20
2023-08-21,izmir-gaziemir,5,0,28.2,5.4,0.0,45.6,329.7,1.8,1.0,27.1,0,08-21
2023-08-22,izmir-gaziemir,2,0,28.9,1.0,0.0,44.0,326.1,1.4,1.0,27.8,0,08-22
2023-08-23,izmir-gaziemir,6,0,29.5,0.7,0.0,43.8,325.0,1.3,1.0,28.5,0,08-23
2023-08-24,izmir-gaziemir,2,0,29.1,12.4,0.0,53.4,277.9,1.0,1.0,29.2,0,08-24
2023-08-25,izmir-gaziemir,3,0,27.7,0.0,0.0,60.5,288.9,1.0,1.0,28.3,0,08-25
2023-08-26,izmir-gaziemir,3,0,28.2,4.5,0.0,55.7,306.2,0.8,1.0,28.4,0,08-26
2023-08-27,izmir-gaziemir,4,0,27.4,19.6,0.0,57.4,206.5,1.1,1.0,27.6,0,08-27
2023-08-28,izmir-gaziemir,1,0,26.6,74.7,0.0,65.5,329.9,1.9,1.0,27.3,0,08-28
2023-08-30,izmir-gaziemir,1,0,24.0,0.0,0.0,65.9,168.0,1.5,1.0,24.5,1,08-30
2023-09-01,izmir-gaziemir,5,0,23.6,0.1,0.0,60.6,14.3,0.4,1.0,24.3,0,09-01
2023-09-02,izmir-gaziemir,0,1,24.6,59.6,0.0,71.2,330.4,2.8,1.0,25.4,0,09-02
2023-09-03,izmir-gaziemir,1,1,24.9,4.2,0.0,62.6,330.3,3.2,1.0,24.8,0,09-03
2023-09-04,izmir-gaziemir,2,0,24.6,0.3,0.0,60.1,345.8,3.4,1.0,24.1,0,09-04
2023-09-06,izmir-gaziemir,2,0,23.4,50.9,0.0,72.7,15.4,0.8,1.0,24.9,0,09-06
2023-09-07,izmir-gaziemir,1,0,24.5,0.0,0.0,78.1,53.9,1.4,1.0,26.4,0,09-07
2023-09-09,izmir-gaziemir,1,0,24.3,0.0,0.0,55.7,335.0,1.9,1.0,23.8,0,09-09
2023-09-10,izmir-gaziemir,1,2,23.7,5.0,0.0,52.6,342.6,2.1,1.0,22.7,0,09-10
2023-09-11,izmir-gaziemir,1,1,23.8,8.8,0.0,50.8,355.1,3.1,1.0,22.3,0,09-11
2023-09-13,izmir-gaziemir,3,0,22.1,0.0,0.0,52.7,324.7,2.3,1.0,20.8,0,09-13
2023-09-14,izmir-gaziemir,2,4,21.3,0.0,0.0,65.6,319.0,1.6,1.0,21.5,0,09-14
2023-09-15,izmir-gaziemir,1,0,23.1,0.0,0.0,48.3,331.5,2.5,1.0,21.4,0,09-15
2023-09-17,izmir-gaziemir,2,1,23.1,0.0,0.0,52.6,329.9,2.3,1.0,22.0,0,09-17
2023-09-18,izmir-gaziemir,2,0,23.9,0.0,0.0,55.7,348.1,2.8,1.0,23.1,0,09-18
2023-09-19,izmir-gaziemir,3,1,21.8,0.0,0.0,54.4,328.2,2.7,1.0,20.5,0,09-19
2023-09-20,izmir-gaziemir,1,0,21.4,0.0,0.0,67.4,319.6,2.0,1.0,21.5,0,09-20
2023-09-21,izmir-gaziemir,2,2,19.9,0.0,0.0,78.5,323.9,1.6,1.0,21.1,0,09-21
2023-09-22,izmir-gaziemir,0,1,21.3,45.5,0.0,73.5,316.0,1.5,1.0,22.3,0,09-22
2023-09-23,izmir-gaziemir,1,0,22.6,0.0,0.0,57.7,302.5,1.7,1.0,22.1,0,09-23
2023-09-24,izmir-gaziemir,1,0,23.7,0.0,0.0,64.5,302.7,2.0,1.0,23.9,0,09-24
2023-09-26,izmir-gaziemir,1,1,23.0,0.6,0.0,68.8,315.8,1.0,1.0,24.0,0,09-26
2023-09-27,izmir-gaziemir,0,4,23.9,0.0,0.0,62.6,54.9,1.0,1.0,24.3,0,09-27
2023-09-28,izmir-gaziemir,4,2,20.7,83.5,0.0,83.4,105.3,1.5,31.5,22.6,0,09-28
2023-09-29,izmir-gaziemir,1,0,21.2,6.3,0.0,74.3,312.1,0.9,1.0,22.6,0,09-29
2023-09-30,izmir-gaziemir,0,5,20.7,1.0,0.0,82.0,317.1,1.4,1.0,22.5,0,09-30
2023-10-01,izmir-gaziemir,3,0,20.0,1.0,0.0,78.1,324.8,2.0,1.0,21.1,0,10-01
2023-10-02,izmir-gaziemir,1,0,21.3,4.5,0.0,48.1,345.6,4.2,1.0,18.9,0,10-02
2023-10-03,izmir-gaziemir,1,0,19.6,26.4,0.0,64.2,2.7,3.5,1.0,18.7,0,10-03
2023-10-05,izmir-gaziemir,4,0,18.1,0.0,0.0,81.4,338.3,1.4,1.0,19.3,0,10-05
2023-10-06,izmir-gaziemir,1,0,19.8,3.7,0.0,69.1,294.3,0.2,1.0,21.5,0,10-06
2023-10-07,izmir-gaziemir,3,0,18.7,46.4,0.0,72.3,322.5,2.1,1.0,18.9,0,10-07
2023-10-08,izmir-gaziemir,2,3,20.1,0.0,0.0,64.1,329.8,1.4,1.0,20.0,0,10-08
2023-10-10,izmir-gaziemir,1,1,17.5,0.0,0.0,72.9,334.8,2.5,1.0,17.4,0,10-10
2023-10-11,izmir-gaziemir,4,0,19.4,1.0,0.0,51.3,352.8,3.3,1.0,17.3,0,10-11
2023-10-12,izmir-gaziemir,6,0,17.0,0.0,0.0,63.8,330.2,2.1,1.0,16.4,0,10-12
2023-10-13,izmir-gaziemir,0,2,17.2,0.0,0.0,82.3,308.0,1.1,1.0,18.4,0,10-13
2023-10-14,izmir-gaziemir,3,5,16.8,0.0,0.0,80.5,300.1,1.4,1.0,17.7,0,10-14
2023-10-15,izmir-gaziemir,3,4,16.8,0.0,0.0,70.8,144.2,0.5,1.0,17.7,0,10-15
2023-10-16,izmir-gaziemir,2,0,16.5,0.0,0.0,89.0,166.7,0.9,1.0,18.1,0,10-16
2023-10-17,izmir-gaziemir,3,1,16.0,0.2,0.0,76.3,351.9,1.7,1.0,16.3,0,10-17
2023-10-18,izmir-gaziemir,2,1,15.6,42.4,0.0,85.5,295.9,0.8,1.0,16.9,0,10-18
2023-10-19,izmir-gaziemir,5,2,14.4,0.0,0.0,83.2,342.8,1.6,1.0,14.9,0,10-19
2023-10-21,izmir-gaziemir,4,0,16.3,8.2,0.0,84.9,145.5,2.0,1.0,17.1,0,10-21
2023-10-22,izmir-gaziemir,0,5,17.1,0.0,0.0,96.2,155.9,1.5,1.0,19.1,0,10-22
2023-10-23,izmir-gaziemir,1,2,18.9,5.9,0.0,54.3,182.4,1.3,1.0,17.9,0,10-23
2023-10-24,izmir-gaziemir,3,1,18.6,0.0,0.0,77.5,319.1,1.0,1.0,19.9,0,10-24
2023-10-25,izmir-gaziemir,2,0,17.4,27.3,0.0,95.3,315.7,0.6,1.0,20.1,0,10-25
2023-10-26,izmir-gaziemir,4,1,18.2,55.3,0.0,79.7,149.5,2.1,1.0,19.0,0,10-26
2023-10-27,izmir-gaziemir,0,1,17.7,22.7,0.0,81.8,152.6,1.9,1.0,18.6,0,10-27
2023-10-28,izmir-gaziemir,0,1,18.6,1.1,0.0,96.3,139.9,2.3,1.0,20.8,0,10-28
2023-10-29,izmir-gaziemir,1,0,17.8,67.5,0.0,97.3,137.5,1.7,1.0,20.0,1,10-29
2023-10-30,izmir-gaziemir,2,0,18.6,50.1,0.0,94.5,306.3,1.6,1.0,20.9,0,10-30
2023-10-31,izmir-gaziemir,4,1,18.7,28.4,0.0,87.9,218.9,0.6,1.0,21.3,0,10-31
2023-11-01,izmir-gaziemir,3,0,16.8,52.7,0.0,99.2,158.9,1.5,1.0,18.9,0,11-01
2023-11-03,izmir-gaziemir,1,2,16.8,30.3,0.0,91.9,131.7,3.0,1.0,17.8,0,11-03
2023-11-04,izmir-gaziemir,1,0,19.6,53.7,0.0,81.3,141.2,3.8,1.0,20.3,0,11-04
2023-11-05,izmir-gaziemir,1,0,17.5,100.0,0.0,93.8,188.3,3.8,95.0,18.7,0,11-05
2023-11-06,izmir-gaziemir,0,1,18.7,10.5,0.0,79.0,145.3,2.5,1.0,19.4,0,11-06
2023-11-07,izmir-gaziemir,3,0,17.9,73.7,0.0,97.5,125.4,1.6,1.0,20.2,0,11-07
2023-11-08,izmir-gaziemir,1,0,17.5,0.0,0.0,85.2,317.6,1.2,1.0,18.9,0,11-08
2023-11-09,izmir-gaziemir,6,1,15.7,76.7,0.0,100.0,146.1,1.3,1.0,17.5,0,11-09
2023-11-10,izmir-gaziemir,6,1,13.9,16.3,0.0,95.6,7.0,1.0,1.0,15.0,0,11-10
2023-11-11,izmir-gaziemir,6,0,14.8,2.8,0.0,87.1,150.4,3.0,1.0,15.1,0,11-11
2023-11-12,izmir-gaziemir,3,0,16.4,100.0,0.0,96.3,148.1,3.4,1.0,17.5,0,11-12
2023-11-13,izmir-gaziemir,1,1,14.7,58.1,0.0,97.9,141.6,1.9,1.0,15.8,0,11-13
2023-11-14,izmir-gaziemir,1,2,13.8,0.2,0.0,88.4,353.4,2.5,1.0,14.2,0,11-14
2023-11-15,izmir-gaziemir,2,0,12.9,13.4,0.0,84.0,142.6,0.4,1.0,13.7,0,11-15
2023-11-16,izmir-gaziemir,0,1,16.2,47.1,0.0,87.4,135.4,2.9,1.0,16.9,0,11-16
2023-11-17,izmir-gaziemir,2,0,10.5,0.0,0.0,83.5,339.1,1.3,1.0,10.5,0,11-17
2023-11-18,izmir-gaziemir,3,0,13.3,44.6,0.0,74.1,138.2,3.1,1.0,13.0,0,11-18
2023-11-20,izmir-gaziemir,3,2,5.4,0.0,0.0,84.5,49.5,0.7,1.0,5.4,0,11-20
2023-11-21,izmir-gaziemir,0,1,9.1,0.3,0.0,88.0,146.8,1.5,1.0,8.7,0,11-21
2023-11-22,izmir-gaziemir,1,0,14.5,69.6,0.0,67.0,140.6,3.6,1.0,13.8,0,11-22
2023-11-23,izmir-gaziemir,1,0,14.7,59.6,0.0,91.5,139.9,2.2,17.9,15.5,0,11-23
2023-11-24,izmir-gaziemir,1,1,14.9,15.2,0.0,89.3,182.4,0.3,1.0,16.6,0,11-24
2023-11-25,izmir-gaziemir,2,0,13.3,36.6,0.0,92.4,128.8,2.6,1.0,13.7,0,11-25
2023-11-26,izmir-gaziemir,1,0,14.1,98.6,0.0,87.2,151.8,7.3,1.0,13.8,0,11-26
2023-11-27,izmir-gaziemir,2,1,6.1,78.9,0.0,77.2,312.4,0.9,1.0,6.1,0,11-27
2023-11-29,izmir-gaziemir,4,0,14.5,100.0,0.0,89.5,184.5,6.2,51.7,14.5,0,11-29
2023-11-30,izmir-gaziemir,3,0,13.6,99.5,0.0,97.9,128.2,3.2,1.0,14.1,0,11-30
2023-12-02,izmir-gaziemir,1,0,14.4,32.4,0.0,92.2,139.4,2.5,1.0,15.0,0,12-02
2023-12-03,izmir-gaziemir,1,0,15.8,67.9,0.0,86.9,145.4,3.9,1.0,16.1,0,12-03
2023-12-04,izmir-gaziemir,2,0,14.3,43.0,0.0,89.2,148.7,2.1,1.0,14.9,0,12-04
2023-12-05,izmir-gaziemir,1,0,12.7,1.2,0.0,89.8,78.9,0.9,1.0,13.3,0,12-05
2023-12-06,izmir-gaziemir,3,0,11.0,74.8,0.0,100.0,169.0,0.9,1.0,11.3,0,12-06
2023-12-07,izmir-gaziemir,0,1,11.8,86.5,0.0,95.5,130.0,2.1,69.3,12.1,0,12-07
2023-12-11,izmir-gaziemir,9,0,8.8,97.4,0.0,88.0,141.7,1.3,1.0,8.8,0,12-11
2023-12-12,izmir-gaziemir,2,6,9.7,1.8,0.0,86.0,321.0,1.3,1.0,9.7,0,12-12
2023-12-13,izmir-gaziemir,2,0,10.7,9.4,0.0,85.4,141.3,0.2,1.0,11.0,0,12-13
2023-12-14,izmir-gaziemir,5,1,9.9,52.5,0.0,72.6,137.1,2.8,1.0,8.5,0,12-14
2023-12-15,izmir-gaziemir,2,0,13.2,15.9,0.0,82.9,148.4,3.8,1.0,13.1,0,12-15
2023-12-16,izmir-gaziemir,3,0,14.4,93.3,0.0,91.9,121.5,2.8,35.9,15.0,0,12-16
2023-12-17,izmir-gaziemir,3,0,10.8,61.8,0.0,88.0,15.2,1.9,1.0,10.9,0,12-17
2023-12-18,izmir-gaziemir,0,1,6.3,0.1,0.0,76.3,327.3,2.4,1.0,4.5,0,12-18
2023-12-19,izmir-gaziemir,2,0,7.0,0.0,0.0,79.7,324.0,1.8,1.0,5.8,0,12-19
2023-12-20,izmir-gaziemir,7,0,9.0,12.8,0.0,76.3,148.8,1.2,1.0,9.0,0,12-20
2023-12-21,izmir-gaziemir,1,0,10.2,12.6,0.0,92.7,136.7,2.2,1.0,10.2,0,12-21
2023-12-22,izmir-gaziemir,10,1,10.4,49.6,0.0,82.3,193.0,0.2,1.0,10.6,0,12-22
2023-12-23,izmir-gaziemir,1,1,8.4,25.6,0.0,97.4,108.5,0.3,1.0,8.4,0,12-23
2023-12-24,izmir-gaziemir,3,0,9.1,14.3,0.0,96.3,149.0,2.0,1.0,8.1,0,12-24
2023-12-26,izmir-gaziemir,3,0,10.7,27.0,0.0,95.2,147.3,2.0,1.0,10.8,0,12-26
2023-12-27,izmir-gaziemir,1,0,11.8,85.6,0.0,90.4,151.9,1.8,1.0,12.0,0,12-27
2023-12-28,izmir-gaziemir,1,0,10.9,0.2,0.0,90.5,325.7,1.4,1.0,11.0,0,12-28
2023-12-29,izmir-gaziemir,2,2,10.2,0.0,0.0,89.3,335.6,0.9,1.0,10.2,0,12-29
2024-01-02,izmir-gaziemir,1,0,9.5,46.2,0.0,98.9,146.2,1.7,1.0,8.9,0,01-02
2024-01-03,izmir-gaziemir,2,0,9.8,59.3,0.0,100.0,143.9,1.8,1.0,9.1,0,01-03
2024-01-04,izmir-gaziemir,1,0,11.2,55.6,0.0,98.3,145.4,1.6,1.0,11.4,0,01-04
2024-01-08,izmir-gaziemir,2,0,12.0,53.4,0.0,78.6,162.8,3.6,1.0,11.8,0,01-08
2024-01-09,izmir-gaziemir,6,0,10.0,89.7,0.0,93.8,135.0,2.4,1.0,8.8,0,01-09
2024-01-10,izmir-gaziemir,1,3,7.0,93.6,0.0,75.2,22.3,3.4,1.0,4.6,0,01-10
2024-01-11,izmir-gaziemir,1,0,4.4,38.9,0.0,75.2,353.7,3.6,1.0,1.4,0,01-11
2024-01-13,izmir-gaziemir,2,0,3.2,0.0,0.0,69.2,353.2,2.4,1.0,0.9,0,01-13
2024-01-14,izmir-gaziemir,3,0,0.9,0.0,0.0,81.9,332.4,2.5,1.0,-1.9,0,01-14
2024-01-15,izmir-gaziemir,4,0,3.8,45.2,0.0,84.2,124.9,2.2,1.0,1.8,0,01-15
2024-01-16,izmir-gaziemir,3,0,10.4,100.0,0.0,90.8,147.5,5.4,6.5,10.4,0,01-16
2024-01-17,izmir-gaziemir,3,0,11.0,1.9,0.0,88.2,146.7,1.5,1.0,11.1,0,01-17
